SystemCodeNumber,Capacity,Occupancy,LastUpdated,Occupancy Rate (%)
BHMNCPNST01,485,251,2016-12-16 12:56:12,51.75
BHMNCPNST01,485,254,2016-12-16 13:30:12,52.37
BHMNCPNST01,485,258,2016-12-16 13:56:11,53.2
BHMNCPNST01,485,260,2016-12-16 14:23:13,53.61
BHMNCPNST01,485,274,2016-12-16 14:56:11,56.49
BHMNCPNST01,485,282,2016-12-16 15:30:10,58.14
BHMNCPNST01,485,265,2016-12-16 16:03:11,54.64
BHMNCPNST01,485,275,2016-12-16 16:30:12,56.7
BHMNCPNST01,485,228,2016-12-17 7:53:15,47.01
BHMNCPNST01,485,233,2016-12-17 8:19:15,48.04
BHMNCPNST01,485,238,2016-12-17 8:53:16,49.07
BHMNCPNST01,485,239,2016-12-17 9:26:17,49.28
BHMNCPNST01,485,233,2016-12-17 9:59:17,48.04
BHMNCPNST01,485,235,2016-12-17 10:33:17,48.45
BHMNCPNST01,485,233,2016-12-17 11:00:17,48.04
BHMNCPNST01,485,240,2016-12-17 11:33:16,49.48
BHMNCPNST01,485,257,2016-12-17 12:00:17,52.99
BHMNCPNST01,485,271,2016-12-17 12:26:17,55.88
BHMNCPNST01,485,298,2016-12-17 13:00:18,61.44
BHMNCPNST01,485,324,2016-12-17 13:27:17,66.8
BHMNCPNST01,485,356,2016-12-17 14:00:17,73.4
BHMNCPNST01,485,379,2016-12-17 14:30:19,78.14
BHMNCPNST01,485,384,2016-12-17 15:03:18,79.18
BHMNCPNST01,485,383,2016-12-17 15:30:19,78.97
BHMNCPNST01,485,395,2016-12-17 15:57:15,81.44
BHMNCPNST01,485,386,2016-12-17 16:30:16,79.59
BHMNCPNST01,485,175,2016-12-18 8:03:24,36.08
BHMNCPNST01,485,173,2016-12-18 8:16:20,35.67
BHMNCPNST01,485,175,2016-12-18 8:50:20,36.08
BHMNCPNST01,485,176,2016-12-18 9:30:21,36.29
BHMNCPNST01,485,176,2016-12-18 9:50:20,36.29
BHMNCPNST01,485,180,2016-12-18 10:30:23,37.11
BHMNCPNST01,485,187,2016-12-18 11:03:25,38.56
BHMNCPNST01,485,174,2016-12-18 11:30:22,35.88
BHMNCPNST01,485,175,2016-12-18 12:03:23,36.08
BHMNCPNST01,485,201,2016-12-18 12:30:25,41.44
BHMNCPNST01,485,216,2016-12-18 12:56:26,44.54
BHMNCPNST01,485,235,2016-12-18 13:30:26,48.45
BHMNCPNST01,485,247,2016-12-18 14:03:26,50.93
BHMNCPNST01,485,251,2016-12-18 14:30:27,51.75
BHMNCPNST01,485,251,2016-12-18 14:50:22,51.75
BHMNCPNST01,485,238,2016-12-18 15:30:24,49.07
BHMNCPNST01,485,235,2016-12-18 16:03:27,48.45
BHMNCPNST01,485,210,2016-12-18 16:30:25,43.3
BHMNCPNST01,485,147,2016-12-19 8:03:29,30.31
BHMNCPNST01,485,155,2016-12-19 8:30:28,31.96
BHMNCPNST01,485,170,2016-12-19 9:03:33,35.05
BHMNCPNST01,485,186,2016-12-19 9:30:30,38.35
BHMNCPNST01,485,198,2016-12-19 9:56:32,40.82
BHMNCPNST01,485,212,2016-12-19 10:30:33,43.71
BHMNCPNST01,485,221,2016-12-19 11:03:31,45.57
BHMNCPNST01,485,231,2016-12-19 11:30:30,47.63
BHMNCPNST01,485,238,2016-12-19 12:03:32,49.07
BHMNCPNST01,485,249,2016-12-19 12:30:32,51.34
BHMNCPNST01,485,263,2016-12-19 13:03:30,54.23
BHMNCPNST01,485,272,2016-12-19 13:23:31,56.08
BHMNCPNST01,485,291,2016-12-19 14:03:31,60
BHMNCPNST01,485,297,2016-12-19 14:30:33,61.24
BHMNCPNST01,485,303,2016-12-19 15:03:34,62.47
BHMNCPNST01,485,298,2016-12-19 15:29:33,61.44
BHMNCPNST01,485,272,2016-12-19 16:03:35,56.08
BHMNCPNST01,485,257,2016-12-19 16:30:35,52.99
BHMNCPPLS01,450,76,2016-10-04 7:46:28,16.89
BHMNCPPLS01,450,76,2016-10-04 7:46:28,16.89
BHMNCPPLS01,450,82,2016-10-04 8:25:42,18.22
BHMNCPPLS01,450,85,2016-10-04 8:59:42,18.89
BHMNCPPLS01,450,84,2016-10-04 9:25:48,18.67
BHMNCPPLS01,450,94,2016-10-04 9:59:48,20.89
BHMNCPPLS01,450,100,2016-10-04 10:26:49,22.22
BHMNCPPLS01,450,112,2016-10-04 10:59:48,24.89
BHMNCPPLS01,450,123,2016-10-04 11:25:47,27.33
BHMNCPPLS01,450,123,2016-10-04 11:39:43,27.33
BHMNCPPLS01,450,103,2016-10-04 13:02:48,22.89
BHMNCPPLS01,450,105,2016-10-04 13:29:45,23.33
BHMNCPPLS01,450,102,2016-10-04 14:02:47,22.67
BHMNCPPLS01,450,98,2016-10-04 14:29:49,21.78
BHMNCPPLS01,450,92,2016-10-04 14:57:13,20.44
BHMNCPPLS01,450,84,2016-10-04 15:30:14,18.67
BHMNCPPLS01,450,77,2016-10-04 16:04:12,17.11
BHMNCPPLS01,450,69,2016-10-04 16:31:14,15.33
BHMNCPPLS01,450,39,2016-10-05 7:50:13,8.67
BHMNCPPLS01,450,45,2016-10-05 8:24:16,10
BHMNCPPLS01,450,49,2016-10-05 8:51:15,10.89
BHMNCPPLS01,450,53,2016-10-05 9:30:15,11.78
BHMNCPPLS01,450,61,2016-10-05 10:04:15,13.56
BHMNCPPLS01,450,69,2016-10-05 10:30:17,15.33
BHMNCPPLS01,450,87,2016-10-05 10:57:17,19.33
BHMNCPPLS01,450,90,2016-10-05 11:30:18,20
BHMNCPPLS01,450,103,2016-10-05 12:04:14,22.89
BHMNCPPLS01,450,102,2016-10-05 12:30:16,22.67
BHMNCPPLS01,450,111,2016-10-05 12:57:15,24.67
BHMNCPPLS01,450,107,2016-10-05 13:30:19,23.78
BHMNCPPLS01,450,105,2016-10-05 13:57:20,23.33
BHMNCPPLS01,450,97,2016-10-05 14:30:17,21.56
BHMNCPPLS01,450,89,2016-10-05 14:57:19,19.78
BHMNCPPLS01,450,77,2016-10-05 15:30:15,17.11
BHMNCPPLS01,450,83,2016-10-05 16:04:18,18.44
BHMNCPPLS01,450,72,2016-10-05 16:30:17,16
BHMNCPPLS01,450,45,2016-10-06 7:50:19,10
BHMNCPPLS01,450,50,2016-10-06 8:10:20,11.11
BHMNCPPLS01,450,53,2016-10-06 8:50:23,11.78
BHMNCPPLS01,450,60,2016-10-06 9:24:20,13.33
BHMNCPPLS01,450,70,2016-10-06 10:03:20,15.56
BHMNCPPLS01,450,79,2016-10-06 10:30:20,17.56
BHMNCPPLS01,450,97,2016-10-06 10:57:20,21.56
BHMNCPPLS01,450,104,2016-10-06 11:24:26,23.11
BHMNCPPLS01,450,100,2016-10-06 12:04:24,22.22
BHMNCPPLS01,450,109,2016-10-06 12:30:24,24.22
BHMNCPPLS01,450,110,2016-10-06 12:57:21,24.44
BHMNCPPLS01,450,110,2016-10-06 13:30:21,24.44
BHMNCPPLS01,450,110,2016-10-06 13:57:22,24.44
BHMNCPPLS01,450,109,2016-10-06 14:30:23,24.22
BHMNCPPLS01,450,104,2016-10-06 15:04:22,23.11
BHMNCPPLS01,450,99,2016-10-06 15:31:22,22
BHMNCPPLS01,450,98,2016-10-06 16:04:23,21.78
BHMNCPPLS01,450,97,2016-10-06 16:30:27,21.56
BHMNCPPLS01,450,44,2016-10-07 7:44:28,9.78
BHMNCPPLS01,450,48,2016-10-07 8:24:29,10.67
BHMNCPPLS01,450,56,2016-10-07 9:04:13,12.44
BHMNCPPLS01,450,65,2016-10-07 9:30:27,14.44
BHMNCPPLS01,450,77,2016-10-07 9:57:27,17.11
BHMNCPPLS01,450,84,2016-10-07 10:30:27,18.67
BHMNCPPLS01,450,88,2016-10-07 10:57:30,19.56
BHMNCPPLS01,450,99,2016-10-07 11:30:28,22
BHMNCPPLS01,450,106,2016-10-07 12:03:29,23.56
BHMNCPPLS01,450,115,2016-10-07 12:30:28,25.56
BHMNCPPLS01,450,115,2016-10-07 13:04:28,25.56
BHMNCPPLS01,450,114,2016-10-07 13:30:29,25.33
BHMNCPPLS01,450,108,2016-10-07 14:03:28,24
BHMNCPPLS01,450,107,2016-10-07 14:30:32,23.78
BHMNCPPLS01,450,97,2016-10-07 15:04:30,21.56
BHMNCPPLS01,450,93,2016-10-07 15:30:32,20.67
BHMNCPPLS01,450,85,2016-10-07 15:57:31,18.89
BHMNCPPLS01,450,79,2016-10-07 16:30:29,17.56
BHMNCPPLS01,450,35,2016-10-08 7:30:33,7.78
BHMNCPPLS01,450,37,2016-10-08 8:24:34,8.22
BHMNCPPLS01,450,48,2016-10-08 8:57:34,10.67
BHMNCPPLS01,450,59,2016-10-08 9:30:37,13.11
BHMNCPPLS01,450,74,2016-10-08 10:04:34,16.44
BHMNCPPLS01,450,78,2016-10-08 10:30:34,17.33
BHMNCPPLS01,450,84,2016-10-08 10:57:34,18.67
BHMNCPPLS01,450,91,2016-10-08 11:30:38,20.22
BHMNCPPLS01,450,110,2016-10-08 12:04:34,24.44
BHMNCPPLS01,450,123,2016-10-08 12:30:36,27.33
BHMNCPPLS01,450,146,2016-10-08 13:04:39,32.44
BHMNCPPLS01,450,148,2016-10-08 13:30:36,32.89
BHMNCPPLS01,450,167,2016-10-08 14:03:38,37.11
BHMNCPPLS01,450,178,2016-10-08 14:30:35,39.56
BHMNCPPLS01,450,175,2016-10-08 14:57:41,38.89
BHMNCPPLS01,450,190,2016-10-08 15:30:39,42.22
BHMNCPPLS01,450,168,2016-10-08 16:04:39,37.33
BHMNCPPLS01,450,156,2016-10-08 16:30:42,34.67
BHMNCPPLS01,450,34,2016-10-09 8:04:40,7.56
BHMNCPPLS01,450,34,2016-10-09 8:30:45,7.56
BHMNCPPLS01,450,35,2016-10-09 8:57:45,7.78
BHMNCPPLS01,450,34,2016-10-09 9:24:41,7.56
BHMNCPPLS01,450,10,2016-10-09 9:57:41,2.22
BHMNCPPLS01,450,15,2016-10-09 10:30:43,3.33
BHMNCPPLS01,450,39,2016-10-09 11:04:44,8.67
BHMNCPPLS01,450,62,2016-10-09 11:30:41,13.78
BHMNCPPLS01,450,80,2016-10-09 11:57:46,17.78
BHMNCPPLS01,450,104,2016-10-09 12:30:41,23.11
BHMNCPPLS01,450,110,2016-10-09 13:04:43,24.44
BHMNCPPLS01,450,120,2016-10-09 13:30:42,26.67
BHMNCPPLS01,450,133,2016-10-09 14:03:42,29.56
BHMNCPPLS01,450,135,2016-10-09 14:30:42,30
BHMNCPPLS01,450,137,2016-10-09 15:04:44,30.44
BHMNCPPLS01,450,119,2016-10-09 15:30:46,26.44
BHMNCPPLS01,450,106,2016-10-09 16:03:43,23.56
BHMNCPPLS01,450,97,2016-10-09 16:30:43,21.56
BHMNCPPLS01,450,14,2016-10-10 7:57:51,3.11
BHMNCPPLS01,450,19,2016-10-10 8:30:47,4.22
BHMNCPPLS01,450,19,2016-10-10 8:57:52,4.22
BHMNCPPLS01,450,24,2016-10-10 9:30:49,5.33
BHMNCPPLS01,450,33,2016-10-10 10:03:48,7.33
BHMNCPPLS01,450,36,2016-10-10 10:17:53,8
BHMNCPPLS01,450,43,2016-10-10 10:57:52,9.56
BHMNCPPLS01,450,48,2016-10-10 11:30:48,10.67
BHMNCPPLS01,450,58,2016-10-10 11:57:49,12.89
BHMNCPPLS01,450,60,2016-10-10 12:30:48,13.33
BHMNCPPLS01,450,65,2016-10-10 13:04:49,14.44
BHMNCPPLS01,450,73,2016-10-10 13:30:49,16.22
BHMNCPPLS01,450,76,2016-10-10 14:03:49,16.89
BHMNCPPLS01,450,73,2016-10-10 14:30:49,16.22
BHMNCPPLS01,450,64,2016-10-10 14:57:54,14.22
BHMNCPPLS01,450,59,2016-10-10 15:30:49,13.11
BHMNCPPLS01,450,54,2016-10-10 15:50:51,12
BHMNCPPLS01,450,50,2016-10-10 16:30:49,11.11
BHMNCPPLS01,450,30,2016-10-11 8:04:57,6.67
BHMNCPPLS01,450,31,2016-10-11 8:10:56,6.89
BHMNCPPLS01,450,37,2016-10-11 8:57:56,8.22
BHMNCPPLS01,450,39,2016-10-11 9:17:54,8.67
BHMNCPPLS01,450,61,2016-10-11 9:57:59,13.56
BHMNCPPLS01,450,72,2016-10-11 10:30:54,16
BHMNCPPLS01,450,76,2016-10-11 10:57:55,16.89
BHMNCPPLS01,450,81,2016-10-11 11:30:59,18
BHMNCPPLS01,450,81,2016-10-11 12:03:55,18
BHMNCPPLS01,450,87,2016-10-11 12:30:56,19.33
BHMNCPPLS01,450,86,2016-10-11 13:04:00,19.11
BHMNCPPLS01,450,89,2016-10-11 13:31:01,19.78
BHMNCPPLS01,450,84,2016-10-11 14:04:00,18.67
BHMNCPPLS01,450,80,2016-10-11 14:30:56,17.78
BHMNCPPLS01,450,68,2016-10-11 15:03:58,15.11
BHMNCPPLS01,450,59,2016-10-11 15:33:56,13.11
BHMNCPPLS01,450,58,2016-10-11 16:01:00,12.89
BHMNCPPLS01,450,45,2016-10-11 16:26:56,10
BHMNCPPLS01,450,19,2016-10-12 8:04:00,4.22
BHMNCPPLS01,450,20,2016-10-12 8:11:01,4.44
BHMNCPPLS01,450,25,2016-10-12 9:03:59,5.56
BHMNCPPLS01,450,29,2016-10-12 9:26:58,6.44
BHMNCPPLS01,450,37,2016-10-12 10:01:04,8.22
BHMNCPPLS01,450,54,2016-10-12 10:31:04,12
BHMNCPPLS01,450,54,2016-10-12 11:01:03,12
BHMNCPPLS01,450,63,2016-10-12 11:31:05,14
BHMNCPPLS01,450,76,2016-10-12 12:04:04,16.89
BHMNCPPLS01,450,87,2016-10-12 12:31:05,19.33
BHMNCPPLS01,450,96,2016-10-12 13:04:04,21.33
BHMNCPPLS01,450,92,2016-10-12 13:34:03,20.44
BHMNCPPLS01,450,88,2016-10-12 14:01:03,19.56
BHMNCPPLS01,450,80,2016-10-12 14:34:04,17.78
BHMNCPPLS01,450,69,2016-10-12 15:01:03,15.33
BHMNCPPLS01,450,65,2016-10-12 15:30:59,14.44
BHMNCPPLS01,450,61,2016-10-12 15:57:05,13.56
BHMNCPPLS01,450,51,2016-10-12 16:31:05,11.33
BHMNCPPLS01,450,18,2016-10-13 7:57:02,4
BHMNCPPLS01,450,23,2016-10-13 8:24:07,5.11
BHMNCPPLS01,450,30,2016-10-13 9:04:02,6.67
BHMNCPPLS01,450,35,2016-10-13 9:31:01,7.78
BHMNCPPLS01,450,39,2016-10-13 9:51:06,8.67
BHMNCPPLS01,450,50,2016-10-13 10:31:03,11.11
BHMNCPPLS01,450,63,2016-10-13 11:04:08,14
BHMNCPPLS01,450,67,2016-10-13 11:31:06,14.89
BHMNCPPLS01,450,75,2016-10-13 11:57:06,16.67
BHMNCPPLS01,450,79,2016-10-13 12:31:08,17.56
BHMNCPPLS01,450,80,2016-10-13 13:04:04,17.78
BHMNCPPLS01,450,84,2016-10-13 13:24:02,18.67
BHMNCPPLS01,450,81,2016-10-13 13:57:07,18
BHMNCPPLS01,450,85,2016-10-13 14:31:06,18.89
BHMNCPPLS01,450,71,2016-10-13 15:04:08,15.78
BHMNCPPLS01,450,69,2016-10-13 15:31:08,15.33
BHMNCPPLS01,450,66,2016-10-13 16:04:08,14.67
BHMNCPPLS01,450,60,2016-10-13 16:31:08,13.33
BHMNCPPLS01,450,20,2016-10-14 8:01:05,4.44
BHMNCPPLS01,450,21,2016-10-14 8:07:05,4.67
BHMNCPPLS01,450,30,2016-10-14 9:01:08,6.67
BHMNCPPLS01,450,36,2016-10-14 9:21:06,8
BHMNCPPLS01,450,47,2016-10-14 10:01:11,10.44
BHMNCPPLS01,450,61,2016-10-14 10:27:09,13.56
BHMNCPPLS01,450,70,2016-10-14 11:01:07,15.56
BHMNCPPLS01,450,72,2016-10-14 11:27:06,16
BHMNCPPLS01,450,79,2016-10-14 12:01:11,17.56
BHMNCPPLS01,450,82,2016-10-14 12:27:06,18.22
BHMNCPPLS01,450,81,2016-10-14 13:01:11,18
BHMNCPPLS01,450,77,2016-10-14 13:27:07,17.11
BHMNCPPLS01,450,71,2016-10-14 14:01:11,15.78
BHMNCPPLS01,450,67,2016-10-14 14:34:08,14.89
BHMNCPPLS01,450,60,2016-10-14 15:01:12,13.33
BHMNCPPLS01,450,52,2016-10-14 15:21:08,11.56
BHMNCPPLS01,450,45,2016-10-14 16:01:11,10
BHMNCPPLS01,450,41,2016-10-14 16:34:08,9.11
BHMNCPPLS01,450,8,2016-10-15 8:01:11,1.78
BHMNCPPLS01,450,9,2016-10-15 8:14:09,2
BHMNCPPLS01,450,16,2016-10-15 9:01:09,3.56
BHMNCPPLS01,450,28,2016-10-15 9:27:11,6.22
BHMNCPPLS01,450,46,2016-10-15 10:01:12,10.22
BHMNCPPLS01,450,56,2016-10-15 10:21:09,12.44
BHMNCPPLS01,450,66,2016-10-15 11:01:14,14.67
BHMNCPPLS01,450,72,2016-10-15 11:27:14,16
BHMNCPPLS01,450,98,2016-10-15 12:01:12,21.78
BHMNCPPLS01,450,124,2016-10-15 12:27:10,27.56
BHMNCPPLS01,450,132,2016-10-15 13:01:14,29.33
BHMNCPPLS01,450,143,2016-10-15 13:34:13,31.78
BHMNCPPLS01,450,158,2016-10-15 14:01:13,35.11
BHMNCPPLS01,450,186,2016-10-15 14:27:12,41.33
BHMNCPPLS01,450,189,2016-10-15 15:01:13,42
BHMNCPPLS01,450,181,2016-10-15 15:27:12,40.22
BHMNCPPLS01,450,164,2016-10-15 16:01:15,36.44
BHMNCPPLS01,450,153,2016-10-15 16:27:16,34
BHMNCPPLS01,450,25,2016-10-16 9:01:15,5.56
BHMNCPPLS01,450,25,2016-10-16 9:01:15,5.56
BHMNCPPLS01,450,25,2016-10-16 9:01:15,5.56
BHMNCPPLS01,450,30,2016-10-16 9:27:13,6.67
BHMNCPPLS01,450,42,2016-10-16 10:04:13,9.33
BHMNCPPLS01,450,47,2016-10-16 10:21:13,10.44
BHMNCPPLS01,450,52,2016-10-16 11:01:13,11.56
BHMNCPPLS01,450,78,2016-10-16 11:27:17,17.33
BHMNCPPLS01,450,107,2016-10-16 12:01:16,23.78
BHMNCPPLS01,450,120,2016-10-16 12:27:14,26.67
BHMNCPPLS01,450,139,2016-10-16 13:01:16,30.89
BHMNCPPLS01,450,143,2016-10-16 13:27:17,31.78
BHMNCPPLS01,450,137,2016-10-16 14:01:18,30.44
BHMNCPPLS01,450,141,2016-10-16 14:34:14,31.33
BHMNCPPLS01,450,131,2016-10-16 15:01:18,29.11
BHMNCPPLS01,450,111,2016-10-16 15:31:18,24.67
BHMNCPPLS01,450,107,2016-10-16 15:57:16,23.78
BHMNCPPLS01,450,92,2016-10-16 16:31:17,20.44
BHMNCPPLS01,450,9,2016-10-17 7:34:19,2
BHMNCPPLS01,450,11,2016-10-17 8:14:18,2.44
BHMNCPPLS01,450,13,2016-10-17 9:01:17,2.89
BHMNCPPLS01,450,17,2016-10-17 9:21:18,3.78
BHMNCPPLS01,450,30,2016-10-17 10:04:20,6.67
BHMNCPPLS01,450,41,2016-10-17 10:31:16,9.11
BHMNCPPLS01,450,54,2016-10-17 11:04:20,12
BHMNCPPLS01,450,62,2016-10-17 11:31:18,13.78
BHMNCPPLS01,450,66,2016-10-17 12:04:19,14.67
BHMNCPPLS01,450,78,2016-10-17 12:31:21,17.33
BHMNCPPLS01,450,86,2016-10-17 12:57:17,19.11
BHMNCPPLS01,450,78,2016-10-17 13:31:21,17.33
BHMNCPPLS01,450,76,2016-10-17 14:04:21,16.89
BHMNCPPLS01,450,75,2016-10-17 14:31:21,16.67
BHMNCPPLS01,450,71,2016-10-17 14:57:18,15.78
BHMNCPPLS01,450,62,2016-10-17 15:31:21,13.78
BHMNCPPLS01,450,52,2016-10-17 15:57:17,11.56
BHMNCPPLS01,450,43,2016-10-17 16:28:21,9.56
BHMNCPPLS01,450,17,2016-10-18 8:01:23,3.78
BHMNCPPLS01,450,19,2016-10-18 8:21:24,4.22
BHMNCPPLS01,450,25,2016-10-18 9:01:23,5.56
BHMNCPPLS01,450,35,2016-10-18 9:28:22,7.78
BHMNCPPLS01,450,39,2016-10-18 10:01:25,8.67
BHMNCPPLS01,450,50,2016-10-18 10:28:58,11.11
BHMNCPPLS01,450,57,2016-10-18 11:01:57,12.67
BHMNCPPLS01,450,66,2016-10-18 11:27:56,14.67
BHMNCPPLS01,450,73,2016-10-18 12:01:59,16.22
BHMNCPPLS01,450,80,2016-10-18 12:27:57,17.78
BHMNCPPLS01,450,79,2016-10-18 13:01:56,17.56
BHMNCPPLS01,450,74,2016-10-18 13:28:57,16.44
BHMNCPPLS01,450,70,2016-10-18 13:48:58,15.56
BHMNCPPLS01,450,67,2016-10-18 14:27:56,14.89
BHMNCPPLS01,450,66,2016-10-18 15:01:58,14.67
BHMNCPPLS01,450,61,2016-10-18 15:27:59,13.56
BHMNCPPLS01,450,60,2016-10-18 15:55:00,13.33
BHMNCPPLS01,450,61,2016-10-18 16:27:54,13.56
BHMNCPPLS01,450,28,2016-10-19 8:05:03,6.22
BHMNCPPLS01,450,28,2016-10-19 8:25:01,6.22
BHMNCPPLS01,450,30,2016-10-19 8:58:05,6.67
BHMNCPPLS01,450,32,2016-10-19 9:19:02,7.11
BHMNCPPLS01,450,52,2016-10-19 9:58:04,11.56
BHMNCPPLS01,450,63,2016-10-19 10:25:04,14
BHMNCPPLS01,450,67,2016-10-19 10:59:00,14.89
BHMNCPPLS01,450,76,2016-10-19 11:25:04,16.89
BHMNCPPLS01,450,81,2016-10-19 11:59:05,18
BHMNCPPLS01,450,85,2016-10-19 12:25:00,18.89
BHMNCPPLS01,450,95,2016-10-19 12:58:01,21.11
BHMNCPPLS01,450,100,2016-10-19 13:25:03,22.22
BHMNCPPLS01,450,92,2016-10-19 13:58:02,20.44
BHMNCPPLS01,450,81,2016-10-19 14:32:03,18
BHMNCPPLS01,450,76,2016-10-19 14:58:03,16.89
BHMNCPPLS01,450,74,2016-10-19 15:32:05,16.44
BHMNCPPLS01,450,76,2016-10-19 15:59:01,16.89
BHMNCPPLS01,450,71,2016-10-19 16:25:03,15.78
BHMNCPPLS01,450,5,2016-10-22 8:06:41,1.11
BHMNCPPLS01,450,5,2016-10-22 8:06:41,1.11
BHMNCPPLS01,450,16,2016-10-22 8:59:44,3.56
BHMNCPPLS01,450,24,2016-10-22 9:26:47,5.33
BHMNCPPLS01,450,36,2016-10-22 9:59:44,8
BHMNCPPLS01,450,42,2016-10-22 10:26:47,9.33
BHMNCPPLS01,450,53,2016-10-22 10:59:47,11.78
BHMNCPPLS01,450,73,2016-10-22 11:32:43,16.22
BHMNCPPLS01,450,83,2016-10-22 11:59:46,18.44
BHMNCPPLS01,450,108,2016-10-22 12:32:47,24
BHMNCPPLS01,450,130,2016-10-22 12:59:47,28.89
BHMNCPPLS01,450,161,2016-10-22 13:32:43,35.78
BHMNCPPLS01,450,185,2016-10-22 13:59:48,41.11
BHMNCPPLS01,450,197,2016-10-22 14:39:47,43.78
BHMNCPPLS01,450,187,2016-10-22 14:59:48,41.56
BHMNCPPLS01,450,184,2016-10-22 15:26:49,40.89
BHMNCPPLS01,450,173,2016-10-22 15:59:47,38.44
BHMNCPPLS01,450,161,2016-10-22 16:26:47,35.78
BHMNCPPLS01,450,8,2016-10-23 8:39:50,1.78
BHMNCPPLS01,450,8,2016-10-23 8:39:50,1.78
BHMNCPPLS01,450,8,2016-10-23 8:39:50,1.78
BHMNCPPLS01,450,13,2016-10-23 9:26:51,2.89
BHMNCPPLS01,450,17,2016-10-23 9:59:52,3.78
BHMNCPPLS01,450,22,2016-10-23 10:26:53,4.89
BHMNCPPLS01,450,42,2016-10-23 10:59:53,9.33
BHMNCPPLS01,450,59,2016-10-23 11:26:49,13.11
BHMNCPPLS01,450,83,2016-10-23 11:59:50,18.44
BHMNCPPLS01,450,100,2016-10-23 12:26:51,22.22
BHMNCPPLS01,450,133,2016-10-23 13:06:52,29.56
BHMNCPPLS01,450,160,2016-10-23 13:26:55,35.56
BHMNCPPLS01,450,177,2016-10-23 13:59:53,39.33
BHMNCPPLS01,450,192,2016-10-23 14:26:51,42.67
BHMNCPPLS01,450,188,2016-10-23 14:59:53,41.78
BHMNCPPLS01,450,176,2016-10-23 15:26:56,39.11
BHMNCPPLS01,450,136,2016-10-23 15:59:54,30.22
BHMNCPPLS01,450,99,2016-10-23 16:26:57,22
BHMNCPPLS01,450,12,2016-10-24 7:56:56,2.67
BHMNCPPLS01,450,15,2016-10-24 8:29:56,3.33
BHMNCPPLS01,450,19,2016-10-24 8:56:36,4.22
BHMNCPPLS01,450,21,2016-10-24 9:30:01,4.67
BHMNCPPLS01,450,27,2016-10-24 9:50:01,6
BHMNCPPLS01,450,38,2016-10-24 10:30:02,8.44
BHMNCPPLS01,450,60,2016-10-24 11:03:03,13.33
BHMNCPPLS01,450,54,2016-10-24 11:23:02,12
BHMNCPPLS01,450,55,2016-10-24 12:02:57,12.22
BHMNCPPLS01,450,66,2016-10-24 12:30:03,14.67
BHMNCPPLS01,450,74,2016-10-24 12:56:58,16.44
BHMNCPPLS01,450,76,2016-10-24 13:30:03,16.89
BHMNCPPLS01,450,76,2016-10-24 13:56:01,16.89
BHMNCPPLS01,450,72,2016-10-24 14:30:02,16
BHMNCPPLS01,450,65,2016-10-24 14:56:02,14.44
BHMNCPPLS01,450,51,2016-10-24 15:32:59,11.33
BHMNCPPLS01,450,48,2016-10-24 16:00:04,10.67
BHMNCPPLS01,450,39,2016-10-24 16:33:03,8.67
BHMNCPPLS01,450,11,2016-10-25 8:00:03,2.44
BHMNCPPLS01,450,11,2016-10-25 8:00:03,2.44
BHMNCPPLS01,450,15,2016-10-25 9:00:03,3.33
BHMNCPPLS01,450,19,2016-10-25 9:19:19,4.22
BHMNCPPLS01,450,32,2016-10-25 9:56:19,7.11
BHMNCPPLS01,450,38,2016-10-25 10:29:19,8.44
BHMNCPPLS01,450,46,2016-10-25 10:56:23,10.22
BHMNCPPLS01,450,67,2016-10-25 11:29:22,14.89
BHMNCPPLS01,450,76,2016-10-25 12:02:23,16.89
BHMNCPPLS01,450,79,2016-10-25 12:29:21,17.56
BHMNCPPLS01,450,81,2016-10-25 13:03:20,18
BHMNCPPLS01,450,85,2016-10-25 13:29:24,18.89
BHMNCPPLS01,450,93,2016-10-25 13:56:21,20.67
BHMNCPPLS01,450,96,2016-10-25 14:29:23,21.33
BHMNCPPLS01,450,95,2016-10-25 15:02:24,21.11
BHMNCPPLS01,450,86,2016-10-25 15:29:22,19.11
BHMNCPPLS01,450,81,2016-10-25 15:56:25,18
BHMNCPPLS01,450,72,2016-10-25 16:29:22,16
BHMNCPPLS01,450,14,2016-10-26 7:59:26,3.11
BHMNCPPLS01,450,17,2016-10-26 8:26:30,3.78
BHMNCPPLS01,450,28,2016-10-26 8:59:29,6.22
BHMNCPPLS01,450,38,2016-10-26 9:26:27,8.44
BHMNCPPLS01,450,42,2016-10-26 9:59:25,9.33
BHMNCPPLS01,450,56,2016-10-26 10:26:30,12.44
BHMNCPPLS01,450,65,2016-10-26 10:59:30,14.44
BHMNCPPLS01,450,70,2016-10-26 11:26:28,15.56
BHMNCPPLS01,450,71,2016-10-26 11:59:29,15.78
BHMNCPPLS01,450,83,2016-10-26 12:26:27,18.44
BHMNCPPLS01,450,103,2016-10-26 12:59:31,22.89
BHMNCPPLS01,450,115,2016-10-26 13:26:32,25.56
BHMNCPPLS01,450,110,2016-10-26 13:59:26,24.44
BHMNCPPLS01,450,103,2016-10-26 14:26:26,22.89
BHMNCPPLS01,450,100,2016-10-26 14:59:30,22.22
BHMNCPPLS01,450,99,2016-10-26 15:26:30,22
BHMNCPPLS01,450,80,2016-10-26 15:59:32,17.78
BHMNCPPLS01,450,71,2016-10-26 16:32:30,15.78
